0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,x,y
48,37,0,45,30,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,6.4,1.0
45,33,0,44,30,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,6.4,1.0
47,0,0,44,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,6.4,1.0
48,30,0,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1.0
48,0,0,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1.0
47,0,0,44,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6.4,1.0
47,31,0,43,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6.4,1.0
47,31,0,41,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6.4,1.0
47,31,0,42,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6.4,1.0
46,33,0,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
48,30,0,46,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
44,30,0,46,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
42,0,0,47,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
42,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
42,35,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.0
42,36,0,33,0,0,0,0,0,31,0,0,0,34,0,0,0,0,0,0,6.4,2.0
42,37,0,45,0,0,0,31,0,0,0,0,0,30,0,0,0,0,0,0,6.4,2.0
42,38,0,48,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6.4,2.0
50,33,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
49,34,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
49,34,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
50,37,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
50,37,34,47,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
50,37,33,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
51,37,32,49,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
51,38,32,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
51,37,32,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.0
47,37,34,49,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
49,30,34,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
50,35,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
46,33,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
44,32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
44,37,31,52,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
44,34,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
45,34,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
46,30,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.0
50,0,37,51,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
50,32,37,55,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
50,33,37,55,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
45,30,37,50,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
50,35,37,53,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
45,33,37,53,0,0,0,34,0,0,0,0,0,30,0,0,0,0,0,0,6.4,5.0
49,33,36,53,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
49,33,36,54,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
46,35,36,51,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0
60,33,35,54,0,32,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
60,33,33,46,0,32,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,33,34,51,0,33,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,32,34,45,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,32,34,50,0,32,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,30,35,52,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,35,35,48,0,33,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,31,35,50,0,33,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
61,34,35,52,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.0
51,31,34,40,0,0,0,31,0,0,0,0,0,0,30,0,0,0,0,0,7.4,1.0
50,0,34,44,0,0,0,31,0,0,0,0,0,0,32,31,0,0,0,0,7.4,1.0
46,32,34,44,0,0,0,33,0,0,0,0,0,0,0,30,0,0,0,0,7.4,1.0
46,35,32,36,0,0,0,32,0,0,0,0,0,0,0,30,0,0,0,0,7.4,1.0
46,36,33,48,0,0,0,32,0,0,0,0,0,0,0,30,0,0,0,0,7.4,1.0
46,36,34,50,0,0,0,32,0,0,0,0,0,0,0,30,0,0,0,0,7.4,1.0
46,36,34,45,0,0,0,32,0,30,0,0,0,0,0,30,0,0,0,0,7.4,1.0
45,35,34,34,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7.4,1.0
45,35,34,48,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7.4,1.0
51,38,32,48,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
52,38,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
52,40,31,49,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
52,40,30,49,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
52,39,0,49,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
51,40,0,45,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
50,41,30,51,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
50,40,31,49,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,7.4,2.0
53,38,31,49,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7.4,2.0
51,35,40,52,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
52,0,40,54,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
50,0,40,54,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
50,0,40,53,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
49,33,40,53,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
48,33,40,53,0,0,0,31,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
47,34,40,48,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,7.4,3.0
47,36,41,44,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
48,36,41,46,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7.4,3.0
47,40,34,44,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,40,34,52,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,39,34,47,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,41,34,54,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,41,32,55,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,41,32,56,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
50,41,31,46,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
51,41,32,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
51,41,32,55,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.0
54,40,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
54,40,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
54,40,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
54,38,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
52,38,36,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
54,39,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
54,39,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
53,36,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
53,39,36,44,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.0
55,35,41,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,36,41,46,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,36,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,36,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,36,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,34,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,34,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,34,42,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,35,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.0
55,35,38,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
52,37,38,40,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
52,37,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
51,35,40,36,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
49,35,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
51,37,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
51,37,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
51,36,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
52,34,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1.0
53,32,34,47,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,8.4,2.0
41,35,34,53,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,8.4,2.0
41,34,32,53,0,0,0,0,0,33,0,0,0,30,0,0,0,0,0,0,8.4,2.0
46,33,34,49,0,0,0,0,0,30,0,0,0,30,0,0,0,30,0,0,8.4,2.0
46,32,34,48,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,8.4,2.0
46,33,34,52,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,8.4,2.0
44,35,34,52,0,0,0,0,0,30,0,0,0,31,0,0,0,0,0,0,8.4,2.0
41,34,34,53,0,0,0,0,0,30,0,0,0,31,0,0,0,0,0,0,8.4,2.0
40,34,34,53,0,0,0,0,0,30,0,0,0,31,0,0,0,0,0,0,8.4,2.0
45,38,33,51,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,8.4,3.0
43,37,31,52,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
42,37,33,53,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
42,39,34,50,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
38,40,34,50,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
43,39,34,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
46,39,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
39,37,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
40,37,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,3.0
50,37,38,41,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
50,39,38,41,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
49,41,38,38,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
47,35,38,36,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
51,37,39,41,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
51,37,39,44,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
50,41,40,39,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
50,41,40,47,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
50,39,40,43,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.0
57,42,44,45,0,0,0,36,0,0,0,0,0,0,0,30,0,0,0,0,8.4,5.0
57,42,44,44,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
57,42,44,48,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,38,44,50,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,42,44,50,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,42,44,45,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,42,44,49,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,38,44,45,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
56,40,44,49,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,5.0
55,39,40,43,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,40,40,47,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,40,41,44,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,39,41,46,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,39,41,43,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,35,41,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,37,41,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,37,41,47,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
55,35,41,37,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,6.0
63,43,50,45,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
63,43,44,56,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
59,37,44,59,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
59,41,41,59,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
60,44,41,59,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
60,42,46,59,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
62,41,50,47,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
62,43,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
62,42,48,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,7.0
64,43,41,49,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
65,44,41,49,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
64,46,41,50,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
63,43,40,49,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
64,40,40,53,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
65,40,41,50,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
64,43,41,54,0,0,0,37,0,0,0,0,0,0,0,30,0,0,0,0,8.4,8.0
66,45,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
59,47,40,51,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.0
65,54,49,54,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
65,53,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
65,54,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
66,54,48,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
66,54,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
48,54,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
63,54,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
66,54,46,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
66,54,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,9.0
65,54,40,56,0,0,0,0,0,0,0,33,0,0,0,31,0,0,0,30,8.4,10.0
65,58,41,56,0,0,0,0,0,0,0,33,0,0,0,31,0,0,0,0,8.4,10.0
65,58,41,56,0,0,0,0,0,0,0,33,0,0,0,31,0,0,0,0,8.4,10.0
65,58,40,52,0,0,0,0,0,0,0,33,0,0,0,31,0,0,0,0,8.4,10.0
65,58,40,56,0,0,0,0,0,0,0,34,0,0,0,32,0,0,0,0,8.4,10.0
65,58,40,57,0,0,0,0,0,0,0,33,0,0,0,32,0,0,0,0,8.4,10.0
64,58,40,58,0,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0,8.4,10.0
64,60,40,58,0,0,0,0,0,0,0,33,0,0,0,32,0,0,0,0,8.4,10.0
64,60,40,54,0,0,0,0,0,0,0,33,0,0,0,32,0,0,0,0,8.4,10.0
55,33,31,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,9.4,1.0
55,0,31,50,0,0,0,32,0,0,0,0,0,0,0,31,0,0,0,0,9.4,1.0
56,32,31,50,0,0,0,32,0,0,0,0,0,0,0,31,0,0,0,0,9.4,1.0
56,33,30,50,0,0,0,33,0,0,0,0,0,0,0,31,0,0,0,0,9.4,1.0
56,0,30,50,0,0,0,33,0,0,0,0,0,0,0,32,0,0,0,0,9.4,1.0
56,0,30,52,0,0,0,33,0,0,0,0,0,0,0,32,0,0,0,0,9.4,1.0
56,0,30,52,0,0,0,30,0,0,0,0,0,0,0,32,0,0,0,0,9.4,1.0
56,32,31,51,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,9.4,1.0
56,32,0,50,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,9.4,1.0
54,35,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
52,35,33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
52,37,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
54,37,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
53,33,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
53,36,34,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
53,37,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
52,39,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
52,40,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2.0
60,38,30,51,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,30,51,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,30,50,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,30,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,30,45,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,0,49,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,38,0,51,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
61,37,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,3.0
47,42,45,51,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
48,39,43,49,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
48,40,43,47,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
52,42,42,44,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
52,39,42,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
49,39,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
48,40,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
48,40,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
48,40,42,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,4.0
50,34,45,53,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
50,42,45,53,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
51,44,44,54,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
47,44,44,53,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
47,44,44,52,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
47,36,44,52,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
47,35,44,52,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
47,43,44,44,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
48,36,44,51,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5.0
52,44,38,48,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
52,39,39,44,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
51,35,39,49,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
52,43,39,49,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
53,44,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
53,44,40,52,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
53,40,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
53,44,39,51,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
53,40,39,51,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.0
49,39,44,58,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,43,43,58,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
58,40,41,58,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
51,36,41,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
55,40,42,44,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,43,42,54,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,44,41,57,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,44,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,44,45,57,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.0
57,53,37,55,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
58,53,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
57,53,35,57,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
56,51,0,57,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
57,53,31,45,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
57,53,31,55,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
56,51,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
57,52,30,57,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
57,51,33,51,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.0
63,51,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
63,53,47,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,53,45,44,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,54,45,41,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,54,45,40,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,54,45,44,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,54,45,44,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,54,45,42,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
64,53,43,43,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.0
68,50,40,50,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.0
68,52,40,51,0,0,0,31,0,0,0,30,0,0,0,0,0,0,0,0,9.4,10.0
69,51,38,51,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,9.4,10.0
69,43,38,51,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.0
69,49,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.0
69,45,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.0
69,49,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.0
69,51,41,46,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,9.4,10.0
70,55,41,50,0,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0,9.4,10.0
34,0,0,44,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,10.4,1.0
38,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,1.0
